Date,Open,Close,High,Low,Volume
2023-06-05,2.21399998664856,2.244999885559082,2.316999912261963,2.184000015258789,149918
2023-06-06,2.2720000743865967,2.26200008392334,2.29099988937378,2.1730000972747803,147732
2023-06-07,2.263999938964844,2.3289999961853027,2.345999956130981,2.25,182391
2023-06-08,2.3340001106262207,2.351999998092652,2.380000114440918,2.2769999504089355,217008
2023-06-09,2.319999933242798,2.253999948501587,2.338000059127808,2.25,169479
2023-06-12,2.303999900817871,2.2660000324249268,2.3239998817443848,2.2060000896453857,174479
2023-06-13,2.2839999198913574,2.3399999141693115,2.369999885559082,2.275000095367432,179755
2023-06-14,2.3320000171661377,2.3420000076293945,2.390000104904175,2.2939999103546143,141175
2023-06-15,2.345999956130981,2.532999992370605,2.568000078201294,2.315000057220459,260280
2023-06-16,2.552000045776367,2.631999969482422,2.6530001163482666,2.5220000743865967,194535
2023-06-20,2.628999948501587,2.492000102996826,2.696000099182129,2.483999967575073,198217
2023-06-21,2.486999988555908,2.5969998836517334,2.601999998092652,2.447999954223633,125413
2023-06-22,2.5899999141693115,2.6080000400543213,2.631999969482422,2.5290000438690186,109156
2023-06-23,2.611999988555908,2.7290000915527344,2.740000009536743,2.5199999809265137,84433
2023-06-26,2.757999897003174,2.79099988937378,2.815999984741211,2.720000028610229,31600
2023-06-27,2.7769999504089355,2.763000011444092,2.809000015258789,2.7239999771118164,71154
2023-06-28,2.7880001068115234,2.602999925613404,2.83899998664856,2.5929999351501465,137907
2023-06-29,2.6619999408721924,2.700999975204468,2.746000051498413,2.615999937057495,118610
2023-06-30,2.677000045776367,2.7980000972747803,2.828000068664551,2.634000062942505,147265
2023-07-03,2.7290000915527344,2.7090001106262207,2.746000051498413,2.6700000762939453,79618
2023-07-05,2.6989998817443848,2.657000064849853,2.7929999828338623,2.6480000019073486,124912
2023-07-06,2.6519999504089355,2.608999967575073,2.687000036239624,2.5859999656677246,109301
2023-07-07,2.634999990463257,2.5820000171661377,2.674999952316284,2.5360000133514404,103593
2023-07-10,2.569999933242798,2.6689999103546143,2.691999912261963,2.569999933242798,124495
2023-07-11,2.6670000553131104,2.7309999465942383,2.747999906539917,2.630000114440918,130580
2023-07-12,2.739000082015991,2.631999969482422,2.75,2.618000030517578,149633
2023-07-13,2.6589999198913574,2.5450000762939453,2.66599988937378,2.5390000343322754,148019
2023-07-14,2.558000087738037,2.5390000343322754,2.6059999465942383,2.492000102996826,134591
2023-07-17,2.5480000972747803,2.51200008392334,2.5799999237060547,2.483999967575073,110913
2023-07-18,2.5369999408721924,2.628999948501587,2.6470000743865967,2.5290000438690186,134874
2023-07-19,2.619999885559082,2.602999925613404,2.657000064849853,2.5840001106262207,102069
2023-07-20,2.628999948501587,2.756999969482422,2.7890000343322754,2.617000102996826,165848
2023-07-21,2.74399995803833,2.713000059127808,2.7860000133514404,2.687000036239624,94148
2023-07-24,2.720999956130981,2.684999942779541,2.7669999599456787,2.6640000343322754,54167
2023-07-25,2.703000068664551,2.7300000190734863,2.753999948501587,2.6559998989105225,35545
2023-07-26,2.720000028610229,2.664999961853028,2.739000082015991,2.625,37310
2023-07-27,2.627000093460083,2.492000102996826,2.650000095367432,2.463000059127808,166760
2023-07-28,2.601999998092652,2.638000011444092,2.684999942779541,2.563999891281128,136505
2023-07-31,2.6589999198913574,2.634000062942505,2.693000078201294,2.6050000190734863,97877
2023-08-01,2.6440000534057617,2.559999942779541,2.674999952316284,2.5309998989105225,135522
2023-08-02,2.578000068664551,2.476999998092652,2.5810000896453857,2.4570000171661377,147612
2023-08-03,2.483999967575073,2.565000057220459,2.5859999656677246,2.4739999771118164,139151
2023-08-04,2.555999994277954,2.57699990272522,2.61899995803833,2.5290000438690186,104012
2023-08-07,2.5789999961853027,2.7249999046325684,2.753999948501587,2.571000099182129,228905
2023-08-08,2.734999895095825,2.7769999504089355,2.8010001182556152,2.691999912261963,186795
2023-08-09,2.796999931335449,2.9590001106262207,3.0179998874664307,2.7709999084472656,312252
2023-08-10,2.9739999771118164,2.763000011444092,2.997999906539917,2.746999979019165,230514
2023-08-11,2.7799999713897705,2.7699999809265137,2.8329999446868896,2.700999975204468,163958
2023-08-14,2.776000022888184,2.7950000762939453,2.82699990272522,2.749000072479248,93502
2023-08-15,2.809999942779541,2.6589999198913574,2.86299991607666,2.6470000743865967,158887
2023-08-16,2.6640000343322754,2.5920000076293945,2.674000024795532,2.568000078201294,142515
2023-08-17,2.6050000190734863,2.621000051498413,2.6700000762939453,2.575000047683716,119544
2023-08-18,2.622999906539917,2.5510001182556152,2.635999917984009,2.5239999294281006,128027
2023-08-21,2.559999942779541,2.631999969482422,2.6600000858306885,2.555000066757202,102634
2023-08-22,2.618000030517578,2.559999942779541,2.635999917984009,2.539999961853028,111965
2023-08-23,2.559999942779541,2.496999979019165,2.5899999141693115,2.4730000495910645,93844
2023-08-24,2.483999967575073,2.5190000534057617,2.565000057220459,2.424999952316284,76080
2023-08-25,2.5169999599456787,2.539999961853028,2.555000066757202,2.4679999351501465,31329
2023-08-28,2.634999990463257,2.5789999961853027,2.694999933242798,2.5439999103546143,58220
2023-08-29,2.5789999961853027,2.555999994277954,2.5989999771118164,2.515000104904175,145380
2023-08-30,2.680000066757202,2.7960000038146973,2.812999963760376,2.6470000743865967,146876
2023-08-31,2.802999973297119,2.7679998874664307,2.865000009536743,2.7079999446868896,176016
2023-09-01,2.765000104904175,2.765000104904175,2.859999895095825,2.734999895095825,127248
2023-09-05,2.700000047683716,2.5820000171661377,2.7079999446868896,2.565999984741211,178329
2023-09-06,2.5840001106262207,2.509999990463257,2.614000082015991,2.503000020980835,116663
2023-09-07,2.5160000324249268,2.5789999961853027,2.614000082015991,2.5,140334
2023-09-08,2.5789999961853027,2.6050000190734863,2.6589999198913574,2.572000026702881,101228
2023-09-11,2.609999895095825,2.6080000400543213,2.638999938964844,2.54099988937378,110879
2023-09-12,2.619999885559082,2.743000030517578,2.782000064849853,2.6040000915527344,202189
2023-09-13,2.746999979019165,2.680000066757202,2.7769999504089355,2.640000104904175,191712
2023-09-14,2.7149999141693115,2.7079999446868896,2.822999954223633,2.697000026702881,154082
2023-09-15,2.7039999961853027,2.6440000534057617,2.736000061035156,2.63700008392334,127780
2023-09-18,2.624000072479248,2.727999925613404,2.744999885559082,2.5999999046325684,128308
2023-09-19,2.7290000915527344,2.8480000495910645,2.871999979019165,2.7100000381469727,164806
2023-09-20,2.819000005722046,2.7330000400543213,2.8239998817443848,2.693000078201294,140309
2023-09-21,2.7320001125335693,2.609999895095825,2.759000062942505,2.595000028610229,99971
2023-09-22,2.624000072479248,2.63700008392334,2.683000087738037,2.601999998092652,52641
2023-09-25,2.657000064849853,2.638999938964844,2.6710000038146973,2.6059999465942383,36175
2023-09-26,2.638000011444092,2.6559998989105225,2.6670000553131104,2.552000045776367,57087
2023-09-27,2.6559998989105225,2.763999938964844,2.7809998989105225,2.640000104904175,136011
2023-09-28,2.8910000324249268,2.944999933242798,2.9809999465942383,2.868000030517578,123674
2023-09-29,2.9489998817443848,2.928999900817871,2.996999979019165,2.8550000190734863,114663
2023-10-02,2.9579999446868896,2.8399999141693115,2.9579999446868896,2.8350000381469727,124338
2023-10-03,2.8420000076293945,2.9489998817443848,2.9660000801086426,2.819999933242798,128578
2023-10-04,2.940000057220459,2.961999893188477,3.055000066757202,2.934999942779541,155568
2023-10-05,2.98799991607666,3.16599988937378,3.2049999237060547,2.9649999141693115,220407
2023-10-06,3.183000087738037,3.338000059127808,3.364000082015991,3.16599988937378,247997
2023-10-09,3.3499999046325684,3.375999927520752,3.470999956130981,3.322000026702881,208300
2023-10-10,3.371000051498413,3.381999969482422,3.4489998817443848,3.3359999656677246,170101
2023-10-11,3.4049999713897705,3.377000093460083,3.4539999961853027,3.2249999046325684,211414
2023-10-12,3.384999990463257,3.344000101089477,3.427999973297119,3.299000024795532,160315
2023-10-13,3.345999956130981,3.236000061035156,3.3480000495910645,3.203000068664551,139194
2023-10-16,3.184999942779541,3.108999967575073,3.184999942779541,3.052999973297119,165019
2023-10-17,3.124000072479248,3.0789999961853027,3.13700008392334,3.0239999294281006,133591
2023-10-18,3.061000108718872,3.055999994277954,3.157999992370605,3.0369999408721924,122851
2023-10-19,3.072000026702881,2.9570000171661377,3.0920000076293945,2.943000078201294,138650
2023-10-20,2.9590001106262207,2.8989999294281006,2.976999998092652,2.880000114440918,144044
2023-10-23,2.9049999713897705,2.9260001182556152,2.950999975204468,2.861000061035156,99128
2023-10-24,2.9179999828338623,2.970999956130981,2.996999979019165,2.875999927520752,65427
2023-10-25,2.9749999046325684,3.009999990463257,3.0339999198913574,2.9539999961853027,31461
2023-10-26,3.0280001163482666,3.21399998664856,3.2790000438690186,2.976999998092652,88611
2023-10-27,3.250999927520752,3.1640000343322754,3.401000022888184,3.135999917984009,140955
2023-10-30,3.400000095367432,3.351999998092652,3.4049999713897705,3.321000099182129,119526
2023-10-31,3.3299999237060547,3.575000047683716,3.630000114440918,3.318000078201294,238330
2023-11-01,3.5999999046325684,3.49399995803833,3.608000040054321,3.427999973297119,151262
2023-11-02,3.50600004196167,3.4719998836517334,3.5199999809265137,3.401000022888184,118508
2023-11-03,3.509999990463257,3.515000104904175,3.575999975204468,3.45199990272522,110113
2023-11-06,3.372999906539917,3.263999938964844,3.407000064849853,3.249000072479248,185742
2023-11-07,3.2730000019073486,3.140000104904175,3.2950000762939453,3.0989999771118164,186182
2023-11-08,3.1760001182556152,3.1059999465942383,3.187999963760376,3.058000087738037,172750
2023-11-09,3.121999979019165,3.04099988937378,3.1619999408721924,3.0220000743865967,142578
2023-11-10,3.0380001068115234,3.032999992370605,3.07699990272522,2.989000082015991,106720
2023-11-13,3.063999891281128,3.197000026702881,3.246000051498413,3.061000108718872,165652
2023-11-14,3.2330000400543213,3.1059999465942383,3.263999938964844,3.0859999656677246,146724
2023-11-15,3.1059999465942383,3.190000057220459,3.275000095367432,3.069999933242798,153744
2023-11-16,3.151000022888184,3.062000036239624,3.265000104904175,3.0280001163482666,179663
2023-11-17,3.055000066757202,2.9600000381469727,3.111999988555908,2.8929998874664307,159777
2023-11-20,2.9570000171661377,2.881999969482422,2.9579999446868896,2.864000082015991,113704
2023-11-21,2.885999917984009,2.845999956130981,2.9210000038146973,2.8410000801086426,103671
2023-11-22,2.867000102996826,2.8970000743865967,2.921999931335449,2.819000005722046,59224
2023-11-23,2.8970000743865967,2.934000015258789,2.937999963760376,2.858999967575073,59224
2023-11-24,2.8970000743865967,2.8550000190734863,2.950999975204468,2.7980000972747803,34118
2023-11-27,2.7780001163482666,2.7939999103546143,2.819999933242798,2.7090001106262207,67039
2023-11-28,2.789999961853028,2.7060000896453857,2.815000057220459,2.6689999103546143,187190
2023-11-29,2.7920000553131104,2.803999900817871,2.869999885559082,2.759999990463257,141591
2023-11-30,2.799000024795532,2.802000045776367,2.8550000190734863,2.760999917984009,147752
2023-12-01,2.809000015258789,2.813999891281128,2.844000101089477,2.753999948501587,133190
2023-12-04,2.727999925613404,2.694000005722046,2.752000093460083,2.6489999294281006,161786
2023-12-05,2.6989998817443848,2.7100000381469727,2.7860000133514404,2.674999952316284,119974
2023-12-06,2.6989998817443848,2.569000005722046,2.756999969482422,2.54099988937378,218374
2023-12-07,2.569000005722046,2.5850000381469727,2.621000051498413,2.489000082015991,248396
2023-12-08,2.559000015258789,2.5810000896453857,2.609999895095825,2.5380001068115234,190998
2023-12-11,2.490000009536743,2.430999994277954,2.490000009536743,2.2939999103546143,330300
2023-12-12,2.437999963760376,2.311000108718872,2.4609999656677246,2.276000022888184,223455
2023-12-13,2.2780001163482666,2.3350000381469727,2.384999990463257,2.234999895095825,255188
2023-12-14,2.352999925613404,2.3919999599456787,2.421999931335449,2.328000068664551,159486
2023-12-15,2.407999992370605,2.490999937057495,2.5439999103546143,2.380000114440918,189244
2023-12-18,2.503000020980835,2.503000020980835,2.5969998836517334,2.48799991607666,154295
2023-12-19,2.5190000534057617,2.492000102996826,2.565000057220459,2.384999990463257,170435
2023-12-20,2.556999921798706,2.447000026702881,2.5899999141693115,2.4100000858306885,125263
2023-12-21,2.427000045776367,2.572000026702881,2.6040000915527344,2.407999992370605,84545
2023-12-22,2.5840001106262207,2.609999895095825,2.619999885559082,2.5280001163482666,42835
2023-12-26,2.5450000762939453,2.549999952316284,2.5810000896453857,2.4539999961853027,50762
2023-12-27,2.5799999237060547,2.61899995803833,2.7219998836517334,2.562000036239624,129265
2023-12-28,2.4549999237060547,2.556999921798706,2.575999975204468,2.4119999408721924,116059
2023-12-29,2.5390000343322754,2.513999938964844,2.561000108718872,2.489000082015991,89598
2024-01-02,2.6050000190734863,2.568000078201294,2.674999952316284,2.5239999294281006,132454
2024-01-03,2.575000047683716,2.6679999828338623,2.719000101089477,2.5369999408721924,166472
2024-01-04,2.687999963760376,2.821000099182129,2.86299991607666,2.680999994277954,206311
2024-01-05,2.845000028610229,2.8929998874664307,2.9059998989105225,2.680999994277954,187503
2024-01-08,2.950000047683716,2.9800000190734863,3.01200008392334,2.694000005722046,237672
2024-01-09,2.943000078201294,3.190000057220459,3.3919999599456787,2.884000062942505,351780
2024-01-10,3.1670000553131104,3.0390000343322754,3.2260000705718994,2.9560000896453857,258013
2024-01-11,3.0290000438690186,3.0969998836517334,3.2309999465942383,2.944999933242798,235033
2024-01-12,3.118000030517578,3.312999963760376,3.377000093460083,3.101999998092652,265883
2024-01-16,3.11299991607666,2.900000095367432,3.188999891281128,2.822000026702881,228164
2024-01-17,2.8429999351501465,2.869999885559082,2.9579999446868896,2.75600004196167,150330
2024-01-18,2.875999927520752,2.697000026702881,2.9600000381469727,2.66599988937378,151819
2024-01-19,2.711999893188477,2.5190000534057617,2.71399998664856,2.513999938964844,138427
2024-01-22,2.380000114440918,2.4189999103546143,2.470000028610229,2.311000108718872,121583
2024-01-23,2.437000036239624,2.450000047683716,2.49399995803833,2.325000047683716,69155
2024-01-24,2.497999906539917,2.6410000324249268,2.696000099182129,2.494999885559082,65497
2024-01-25,2.683000087738037,2.571000099182129,2.884000062942505,2.526000022888184,44984
2024-01-26,2.6070001125335693,2.711999893188477,2.803999900817871,2.424000024795532,73015
2024-01-29,2.680000066757202,2.490000009536743,2.759999990463257,2.4110000133514404,164621
2024-01-30,2.059999942779541,2.07699990272522,2.11899995803833,2.0460000038146973,139745
2024-01-31,2.0899999141693115,2.0999999046325684,2.157999992370605,2.0369999408721924,142856
2024-02-01,2.134000062942505,2.049999952316284,2.1679999828338623,2.032999992370605,161340
2024-02-02,2.053999900817871,2.0789999961853027,2.0999999046325684,2.0209999084472656,125062
2024-02-05,2.109999895095825,2.0820000171661377,2.127000093460083,2.04099988937378,136031
2024-02-06,2.068000078201294,2.009000062942505,2.101999998092652,1.996999979019165,137680
2024-02-07,2.003000020980835,1.9670000076293943,2.039999961853028,1.955999970436096,204064
2024-02-08,1.9700000286102293,1.9170000553131104,1.993000030517578,1.8669999837875368,237169
2024-02-09,1.8849999904632568,1.847000002861023,1.8849999904632568,1.8170000314712524,247314
2024-02-12,1.8049999475479128,1.7680000066757202,1.8630000352859497,1.7319999933242798,242152
2024-02-13,1.753999948501587,1.6890000104904177,1.7860000133514404,1.6540000438690186,286586
2024-02-14,1.6690000295639038,1.6089999675750732,1.684999942779541,1.590000033378601,208956
2024-02-15,1.6109999418258667,1.5809999704360962,1.6690000295639038,1.5729999542236328,183342
2024-02-16,1.5889999866485596,1.6089999675750732,1.6369999647140503,1.5750000476837158,170384
2024-02-20,1.5329999923706057,1.5759999752044678,1.7089999914169312,1.5219999551773071,201471
2024-02-21,1.718999981880188,1.7730000019073486,1.7920000553131104,1.6770000457763672,170658
2024-02-22,1.784000039100647,1.7319999933242798,1.784000039100647,1.6610000133514404,87803
2024-02-23,1.722000002861023,1.6030000448226929,1.722000002861023,1.5809999704360962,47590
2024-02-26,1.659999966621399,1.659000039100647,1.7300000190734863,1.593999981880188,110505
2024-02-27,1.625,1.6150000095367432,1.7200000286102295,1.5110000371932983,179943
2024-02-28,1.8170000314712524,1.8849999904632568,1.906000018119812,1.781999945640564,149429
2024-02-29,1.868000030517578,1.8600000143051147,1.9179999828338623,1.8289999961853027,141543
2024-03-01,1.851999998092652,1.8350000381469729,1.888000011444092,1.809999942779541,105501
2024-03-04,1.8730000257492063,1.9160000085830688,1.9889999628067017,1.870000004768372,185412
2024-03-05,1.9279999732971191,1.9570000171661377,2.009000062942505,1.8899999856948853,142113
2024-03-06,1.950000047683716,1.9290000200271609,1.9830000400543213,1.9210000038146973,107219
2024-03-07,1.9290000200271609,1.8179999589920044,1.955000042915344,1.781999945640564,173658
2024-03-08,1.7960000038146973,1.8049999475479128,1.837000012397766,1.7549999952316284,143794
2024-03-11,1.8049999475479128,1.758999943733215,1.840999960899353,1.746000051498413,159954
2024-03-12,1.7580000162124634,1.7139999866485596,1.8229999542236328,1.690999984741211,199589
2024-03-13,1.7130000591278076,1.6579999923706057,1.7170000076293943,1.6510000228881836,176633
2024-03-14,1.6679999828338623,1.741000056266785,1.7669999599456787,1.6430000066757202,168141
2024-03-15,1.756999969482422,1.6549999713897705,1.77400004863739,1.6460000276565552,154729
2024-03-18,1.6890000104904177,1.7029999494552612,1.7619999647140503,1.684000015258789,137349
2024-03-19,1.7170000076293943,1.74399995803833,1.7690000534057615,1.7009999752044678,128064
2024-03-20,1.75,1.6990000009536743,1.7649999856948853,1.6859999895095823,115068
2024-03-21,1.6990000009536743,1.6829999685287476,1.7130000591278076,1.6510000228881836,77701
2024-03-22,1.684000015258789,1.659000039100647,1.712000012397766,1.6469999551773071,44514
2024-03-25,1.6640000343322754,1.6150000095367432,1.6749999523162842,1.5889999866485596,84776
2024-03-26,1.6080000400543213,1.5750000476837158,1.6469999551773071,1.4809999465942385,123173
2024-03-27,1.7890000343322754,1.718000054359436,1.7890000343322754,1.7039999961853027,144888
2024-03-28,1.7170000076293943,1.7630000114440918,1.7860000133514404,1.6859999895095823,155745
2024-04-01,1.7549999952316284,1.837000012397766,1.8530000448226929,1.7059999704360962,169145
2024-04-02,1.837000012397766,1.861999988555908,1.88100004196167,1.777999997138977,170434
2024-04-03,1.851999998092652,1.840999960899353,1.906000018119812,1.8359999656677248,133034
2024-04-04,1.843999981880188,1.77400004863739,1.8530000448226929,1.7690000534057615,179437
2024-04-05,1.7790000438690186,1.784999966621399,1.8229999542236328,1.7549999952316284,191179
2024-04-08,1.7699999809265137,1.843999981880188,1.850000023841858,1.746000051498413,191179
