Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-02 00:00:00-04:00,105.0,105.0999984741211,104.68000030517578,104.81999969482422,0,0.0,0.0
2024-04-03 00:00:00-04:00,104.7699966430664,104.83999633789062,104.2300033569336,104.25,0,0.0,0.0
2024-04-04 00:00:00-04:00,104.2300033569336,104.26000213623047,103.91999816894531,104.12000274658203,0,0.0,0.0
2024-04-05 00:00:00-04:00,104.20999908447266,104.69000244140625,104.13999938964844,104.30000305175781,0,0.0,0.0
2024-04-08 00:00:00-04:00,104.29000091552734,104.44000244140625,104.0999984741211,104.13999938964844,0,0.0,0.0
