date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
2012-12-03,13.063499757142855,-0.9436427571428572,4.278678552857143,0.0
2012-12-10,7.227785571428571,-3.093643028571429,0.9798688671428574,0.1142857142857143
2012-12-17,6.0563570857142865,-3.0936428714285715,0.28998805285714285,0.6571428285714286
2012-12-24,3.5706429285714285,-6.215071571428572,-2.5838212842857144,1.0
2012-12-31,-4.165071314285714,-11.422214671428572,-8.561797985714286,0.27142858571428574
2013-01-07,2.3992143314285714,-7.107928671428572,-3.4150711,0.014285714285714287
2013-01-14,1.7349286714285717,-8.236500000000001,-4.090071342857143,0.08571428571428573
2013-01-21,6.306356785714286,-5.286499999999999,-0.7632857714285716,0.0
2013-01-28,5.706356971428571,-4.450785671428571,-0.8037617428571429,0.4714285714285714
2013-02-04,5.613499885714285,-6.379357228571429,-1.5165596228571427,0.04285714285714286
2013-02-11,7.6992141428571435,-2.3365001285714286,1.8146905457142855,2.9000002857142855
2013-02-18,6.556356757142857,-5.557928571428571,-1.0835240857142858,0.0
2013-02-25,-3.165071442857143,-10.465071714285715,-7.037095271428571,2.4857144
2013-03-04,3.863499713714286,-8.043643,-2.619535385714286,0.0
2013-03-11,6.842071471428571,-5.457928671428571,-0.3397737714285714,1.4714284285714285
2013-03-18,12.463500042857143,-1.3722142,3.853976028571428,0.41428572142857145
2013-03-25,3.5349285428571426,-5.522214314285714,-1.7564403142857141,0.7999999999999999
2013-04-01,13.477785471428572,-1.015071436285714,4.845345042857143,1.0714286285714285
2013-04-08,16.763500142857144,3.4492143171428573,9.153083457142857,0.6714285714285715
2013-04-15,7.677785714285714,-4.500785857142858,-0.04810702571428581,4.028571457142857
2013-04-22,7.870642714285714,-2.4079285571428573,1.4748096285714287,3.128571285714286
2013-04-29,17.970642828571428,1.8920713571428571,9.268261542857143,0.12857142857142856
2013-05-06,14.706357142857144,1.8206427071428573,7.2140955714285715,3.271428571428572
2013-05-13,20.663500285714285,8.092071142857142,13.500999857142858,1.1571429
2013-05-20,26.577785857142857,14.599214142857145,19.680168000000002,6.0857139
2013-05-27,20.67778571428571,11.677785614285714,15.361416,2.2285714714285714
2013-06-03,22.199214857142856,11.499214285714286,16.09980942857143,3.2142857142857144
2013-06-10,23.934929285714283,11.470642571428572,17.191774000000002,1.0999999142857142
2013-06-17,30.03492885714286,16.88492857142857,22.44534642857143,4.442857142857143
2013-06-24,29.613500428571427,18.1635,23.263499857142858,4.228571457142857
2013-07-01,28.92778642857143,17.49921414285714,23.345345428571427,0.0
2013-07-08,30.599214,18.377785999999997,24.573618857142858,0.2571428571428572
2013-07-15,32.67064285714286,21.384928714285714,26.515881285714283,0.8571428714285715
2013-07-22,31.006356428571426,20.17064314285714,25.60516642857143,0.31428571428571433
2013-07-29,25.949214428571427,16.549214285714285,20.787906285714286,0.5142857214285714
2013-08-05,26.784929428571427,17.442071857142857,21.682250571428572,2.6857142714285716
2013-08-12,26.842071714285712,17.042071714285715,21.676001285714285,2.0857142
2013-08-19,25.206357857142855,16.85635757142857,20.343859000000002,2.2714286142857145
2013-08-26,32.10635657142857,21.042071857142854,25.758739428571428,2.785714714285714
2013-09-02,32.220642,19.749214571428574,25.922428857142854,0.5285714285714286
2013-09-09,33.45635614285714,21.056357714285713,26.724512428571426,0.0
2013-09-16,24.306357857142853,15.234928571428572,18.871536714285718,2.099999885714286
2013-09-23,26.106357714285714,13.834928428571429,18.35397742857143,2.2142858571428574
2013-09-30,24.263500571428573,12.234928142857143,17.277191428571427,6.399999942857144
2013-10-07,18.327786,7.784928228571429,11.919452342857142,2.3714286357142855
2013-10-14,19.706357285714287,10.013499571428571,14.3510005,3.685714285714286
