date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
2010-01-31,-1.1081129129032257,-7.608113022580645,-4.818059320967742,1.332258035483871
2010-02-28,-0.9457856642857143,-8.056500021428572,-4.689982093928571,1.8821429642857144
2010-03-31,11.977370906451613,0.4983387677419355,5.748472962580645,3.26451614
2010-04-30,20.038499833333333,8.438499946,13.754957936666667,2.0333334433333334
2010-05-31,22.858015967741935,12.701564461290323,17.405126129032258,5.229032370967742
2010-06-30,27.2401664,18.345166366666668,22.555166266666667,5.45333343
2010-07-31,28.669306258064516,19.640273999999998,24.120784483870967,2.0903226193548385
2010-08-31,28.524144838709677,19.308015935483873,23.77333870967742,2.403225883870968
2010-09-30,24.843499766666664,15.208499746666666,19.5916247,1.1466666633333333
2010-10-31,19.822532032258067,8.553177412903226,13.748405745161289,1.2838710032258065
2010-11-30,12.193499776666666,1.5551667326666667,6.167666683999999,3.673333616666667
2010-12-31,-0.9532741451612904,-7.5032742806451616,-4.579618154838709,0.9193549129032258
2011-01-31,-1.840370988064516,-8.806499987096775,-5.424779648387097,0.9064516387096774
2011-02-28,2.2899285714285713,-6.804714357142857,-2.852779997857143,3.889285817857143
2011-03-31,10.067693545161289,-0.08069354525806444,4.282814544516129,2.6354838387096775
2011-04-30,16.825166433333333,5.5751666900000005,10.810166263333334,8.026666706666667
2011-05-31,21.638661193548387,12.608015912903225,16.701026664516128,4.432257943225807
2011-06-30,26.420166400000003,17.423499699999997,21.614054766666666,2.6966666446666663
2011-07-31,31.35317735483871,21.251564258064516,26.24699464516129,1.432258081935484
2011-08-31,28.966080580645162,18.01124180645161,23.531201709677422,1.2129032193548386
2011-09-30,22.3351664,14.161833076666666,17.865374966666664,3.776666603333333
2011-10-31,17.472532,8.020919283870969,12.278446006451611,2.8064517032258065
2011-11-30,12.015166496666666,4.80183332,8.060652777333333,5.283333476666667
2011-12-31,5.648338703225806,-1.1774677387096775,1.8974649961290322,3.774193580645161
2012-01-31,3.640274212903226,-4.280693536129032,-0.5517958120967742,2.6225807290322583
2012-02-29,5.97108622,-2.5840861862068967,1.2353822437931035,2.162068967241379
2012-03-31,18.219306203225806,7.111241812903225,11.67851349548387,2.13548385483871
2012-04-30,17.0068331,5.766833283333333,11.021555363333334,1.4033333466666666
2012-05-31,25.795112612903228,14.17898370967742,19.86184635483871,1.935483812903226
2012-06-30,28.855166533333332,17.121833233333334,22.977735966666668,1.1233334066666667
2012-07-31,32.2838225483871,21.887048129032255,27.063796225806453,1.0161290161290324
2012-08-31,27.34027406451613,16.682209548387096,21.909225580645163,3.464516164516129
2012-09-30,22.416833133333334,13.643499913333333,17.759194616666665,4.050000166666667
2012-10-31,15.687048258064516,7.353177461290323,10.964333241935485,2.8225806500000004
2012-11-30,9.81683324,0.12349999999999998,4.362111075,0.7033334046666667
2012-12-31,6.2483387096774194,0.05801610967741941,2.6957177506451613,2.6548386770967745
2013-01-31,2.8709192538709676,-5.577467777419354,-1.7094571209677418,3.45806455
2013-02-28,3.223857207142857,-5.4689999928571424,-1.9822441289285713,2.228571525
2013-03-31,5.077370961290322,-3.5613386322580647,0.309091304403871,2.106451591935484
2013-04-30,16.42849991,4.82016662,9.842596990333334,4.880000116666666
2013-05-31,22.97737083870968,13.235435290322581,17.87979018387097,2.800000051612903
2013-06-30,25.721833133333334,16.605166433333334,20.98919385,4.23666666
2013-07-31,26.337048,18.061241645161292,22.168297838709677,2.7387095967741937
2013-08-31,26.87253206451613,17.20156425806452,21.967962161290323,1.7322580193548387
2013-09-30,25.033499933333335,14.463499776666668,19.241069016666664,1.9366666466666667
2013-10-31,17.456402977419355,8.30640319548387,12.35895678064516,2.683870917419355
2013-11-30,8.265166533333334,0.72683335,3.9723888333333335,1.9800001449999998
2013-12-31,2.512854880645161,-4.77262905483871,-1.594201666451613,3.6096775032258064
2014-01-31,-2.898435506451613,-12.851661419354839,-8.559793282258065,2.5129032451612905
2014-02-28,-2.5618572250000002,-12.013643067857142,-7.9472739,2.792857217857143
2014-03-31,6.854790183548387,-4.811338829354838,0.014669323548386936,1.8193548
2014-04-30,16.2118332,5.20850001,10.230583068666666,4.300000018333334
2014-05-31,21.828983548387097,11.253177293548386,16.348136967741933,2.619354764516129
2014-06-30,26.890166500000003,17.570166500000003,21.812875233333333,4.723333336666667
2014-07-31,25.730596580645162,16.264467548387096,20.98980370967742,1.7612904032258065
2014-08-31,27.41124177419355,17.967693451612906,22.53557022580645,3.564516127419355
2014-09-30,22.843499633333334,12.743499680000001,17.469541316666668,2.2699999366666663
2014-10-31,16.745112677419353,7.991887061290322,11.983889551612902,2.848387177419355
2014-11-30,6.128499969999999,-1.5198333733333333,1.9875278066666666,2.2266666633333334
2014-12-31,4.377370896354839,-1.829080635483871,0.7097632874193549,1.9935483303225807
2015-01-31,-0.6597258522580645,-9.211338687096774,-5.34581461516129,1.9806452516129032
2015-02-28,-2.665428503571429,-11.627928735714287,-7.645041946071428,1.428571475
2015-03-31,7.554790335483871,-2.6516612903225805,1.9867124749999998,2.5322580677419357
2015-04-30,16.761833133333333,5.623499943333333,10.852944373333335,2.6666665933333333
2015-05-31,23.919306096774193,13.270919225806452,18.020112177419357,2.7290322451612905
2015-06-30,25.336833133333336,17.191833213333332,20.866208200000003,8.300000303333332
2015-07-31,26.22414493548387,17.704790193548387,21.950958903225807,3.719354837096774
2015-08-31,25.66446751612903,16.535435290322578,21.1785805483871,1.7290322129032258
2015-09-30,25.753499833333333,15.883499833333333,20.507388533333334,0.85000007
