Date,Country,Commodity,weeklyExports,grossNewSales
2013-07-18,VENEZUELA,Corn,48000,13000
2013-07-18,GUYANA,Corn,2900,0
2013-07-18,SURINAM,Corn,0,0
2013-07-18,ECUADOR,Corn,0,0
2013-07-18,PERU,Corn,0,0
2013-07-18,BRAZIL,Corn,0,0
2013-07-18,UNITED KINGDOM,Corn,19,0
2013-07-18,GERMANY,Corn,0,0
2013-07-18,SPAIN,Corn,0,0
2013-07-18,PORTUGAL,Corn,0,0
2013-07-18,ITALY,Corn,0,0
2013-07-18,TURKEY,Corn,0,0
2013-07-18,SYRIA,Corn,0,0
2013-07-18,LEBANON,Corn,0,0
2013-07-18,IRAN,Corn,0,0
2013-07-18,ISRAEL,Corn,0,0
2013-07-18,SAUDI ARABIA,Corn,0,0
2013-07-18,UNITED ARAB EMIRATES,Corn,0,0
2013-07-18,OMAN,Corn,0,0
2013-07-18,THAILAND,Corn,0,0
2013-07-18,VIETNAM,Corn,0,0
2013-07-18,MALAYSIA,Corn,0,0
2013-07-18,SINGAPORE,Corn,0,0
2013-07-18,INDONESIA,Corn,0,0
2013-07-18,PHILIPPINES,Corn,100,0
2013-07-18,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2013-07-18,"KOREA, REPUBLIC OF",Corn,240,188
2013-07-18,HONG KONG,Corn,234,426
2013-07-18,TAIWAN,Corn,1702,10163
2013-07-18,JAPAN,Corn,99622,22322
2013-07-18,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-07-18,MOROCCO,Corn,0,0
2013-07-18,ALGERIA,Corn,0,0
2013-07-18,TUNISIA,Corn,0,0
2013-07-18,LIBYA,Corn,0,0
2013-07-18,EGYPT,Corn,0,0
2013-07-18,UNKNOWN,Corn,0,16256
2013-07-25,CANADA,Corn,3700,546
2013-07-25,MEXICO,Corn,118763,15435
2013-07-25,GUATEMALA,Corn,0,0
2013-07-25,EL SALVADOR,Corn,6985,635
2013-07-25,HONDURAS,Corn,0,0
2013-07-25,NICARAGUA,Corn,0,0
2013-07-25,COSTA RICA,Corn,0,0
2013-07-25,PANAMA,Corn,0,0
2013-07-25,CUBA,Corn,0,0
2013-07-25,JAMAICA,Corn,4684,384
2013-07-25,HAITI,Corn,0,0
2013-07-25,DOMINICAN REPUBLIC,Corn,0,0
2013-07-25,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-07-25,BARBADOS,Corn,0,0
2013-07-25,TRINIDAD AND TOBAGO,Corn,0,0
2013-07-25,FRENCH WEST INDIES,Corn,0,0
2013-07-25,COLOMBIA,Corn,0,0
2013-07-25,VENEZUELA,Corn,62754,1998
2013-07-25,GUYANA,Corn,0,0
2013-07-25,SURINAM,Corn,0,0
2013-07-25,ECUADOR,Corn,0,0
2013-07-25,PERU,Corn,0,0
2013-07-25,BRAZIL,Corn,0,0
2013-07-25,UNITED KINGDOM,Corn,19,18
2013-07-25,GERMANY,Corn,0,0
2013-07-25,SPAIN,Corn,0,0
2013-07-25,PORTUGAL,Corn,0,0
2013-07-25,ITALY,Corn,0,0
2013-07-25,TURKEY,Corn,0,0
2013-07-25,SYRIA,Corn,0,0
2013-07-25,LEBANON,Corn,0,0
2013-07-25,IRAN,Corn,0,0
2013-07-25,ISRAEL,Corn,0,0
2013-07-25,JORDAN,Corn,0,0
2013-07-25,SAUDI ARABIA,Corn,0,0
2013-07-25,UNITED ARAB EMIRATES,Corn,0,0
2013-07-25,OMAN,Corn,0,0
2013-07-25,THAILAND,Corn,0,0
2013-07-25,VIETNAM,Corn,0,0
2013-07-25,MALAYSIA,Corn,0,0
2013-07-25,SINGAPORE,Corn,0,0
2013-07-25,INDONESIA,Corn,0,0
2013-07-25,PHILIPPINES,Corn,61,0
2013-07-25,"CHINA, PEOPLES REPUBLIC OF",Corn,0,25000
2013-07-25,"KOREA, REPUBLIC OF",Corn,160,320
2013-07-25,HONG KONG,Corn,148,126
2013-07-25,TAIWAN,Corn,3821,39490
2013-07-25,JAPAN,Corn,126984,51337
2013-07-25,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-07-25,MOROCCO,Corn,0,0
2013-07-25,ALGERIA,Corn,0,0
2013-07-25,TUNISIA,Corn,0,0
2013-07-25,LIBYA,Corn,0,0
2013-07-25,EGYPT,Corn,0,0
2013-07-25,UNKNOWN,Corn,0,8128
2013-08-01,CANADA,Corn,2372,3656
2013-08-01,MEXICO,Corn,67031,9968
2013-08-01,GUATEMALA,Corn,0,2750
2013-08-01,EL SALVADOR,Corn,0,1000
2013-08-01,HONDURAS,Corn,22300,22300
2013-08-01,NICARAGUA,Corn,0,0
2013-08-01,COSTA RICA,Corn,0,0
2013-08-01,PANAMA,Corn,0,28000
2013-08-01,CUBA,Corn,0,0
2013-08-01,JAMAICA,Corn,0,2400
2013-08-01,HAITI,Corn,0,0
2013-08-01,DOMINICAN REPUBLIC,Corn,0,0
2013-08-01,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-08-01,BARBADOS,Corn,0,0
2013-08-01,TRINIDAD AND TOBAGO,Corn,4620,2220
2013-08-01,FRENCH WEST INDIES,Corn,0,0
2013-08-01,COLOMBIA,Corn,3073,73
2013-08-01,VENEZUELA,Corn,46544,66544
2013-08-01,GUYANA,Corn,0,0
2013-08-01,SURINAM,Corn,0,0
2013-08-01,ECUADOR,Corn,0,0
2013-08-01,PERU,Corn,0,0
2013-08-01,CHILE,Corn,0,0
2013-08-01,BRAZIL,Corn,0,0
2013-08-01,UNITED KINGDOM,Corn,0,0
2013-08-01,GERMANY,Corn,0,0
2013-08-01,SPAIN,Corn,0,0
2013-08-01,ITALY,Corn,0,0
2013-08-01,TURKEY,Corn,0,0
2013-08-01,SYRIA,Corn,0,0
2013-08-01,IRAN,Corn,0,0
2013-08-01,ISRAEL,Corn,0,0
2013-08-01,SAUDI ARABIA,Corn,69710,4710
2013-08-01,UNITED ARAB EMIRATES,Corn,0,0
2013-08-01,OMAN,Corn,0,0
2013-08-01,THAILAND,Corn,0,0
2013-08-01,VIETNAM,Corn,0,0
2013-08-01,MALAYSIA,Corn,0,0
2013-08-01,SINGAPORE,Corn,0,0
2013-08-01,INDONESIA,Corn,0,0
2013-08-01,PHILIPPINES,Corn,160,0
2013-08-01,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2013-08-01,"KOREA, REPUBLIC OF",Corn,0,0
2013-08-01,HONG KONG,Corn,272,167
2013-08-01,TAIWAN,Corn,2077,16060
2013-08-01,JAPAN,Corn,212200,133691
2013-08-01,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-08-01,MOROCCO,Corn,0,0
2013-08-01,ALGERIA,Corn,0,0
2013-08-01,TUNISIA,Corn,0,0
2013-08-01,EGYPT,Corn,0,0
2013-08-01,UNKNOWN,Corn,0,8128
2013-08-08,CANADA,Corn,1881,2056
2013-08-08,MEXICO,Corn,93474,28841
2013-08-08,GUATEMALA,Corn,20200,7290
2013-08-08,EL SALVADOR,Corn,11096,896
2013-08-08,HONDURAS,Corn,3116,3116
2013-08-08,NICARAGUA,Corn,0,0
2013-08-08,COSTA RICA,Corn,0,0
2013-08-08,PANAMA,Corn,0,0
2013-08-08,CUBA,Corn,0,0
2013-08-08,JAMAICA,Corn,4698,398
2013-08-08,HAITI,Corn,0,0
2013-08-08,DOMINICAN REPUBLIC,Corn,0,5000
2013-08-08,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-08-08,BARBADOS,Corn,0,0
2013-08-08,TRINIDAD AND TOBAGO,Corn,0,0
2013-08-08,FRENCH WEST INDIES,Corn,0,0
2013-08-08,COLOMBIA,Corn,6282,282
2013-08-08,VENEZUELA,Corn,20000,0
2013-08-08,GUYANA,Corn,0,0
2013-08-08,SURINAM,Corn,0,0
2013-08-08,ECUADOR,Corn,0,0
2013-08-08,PERU,Corn,0,0
2013-08-08,BRAZIL,Corn,0,0
2013-08-08,UNITED KINGDOM,Corn,0,0
2013-08-08,GERMANY,Corn,0,0
2013-08-08,SWITZERLAND,Corn,0,0
2013-08-08,SPAIN,Corn,0,0
2013-08-08,ITALY,Corn,0,0
2013-08-08,TURKEY,Corn,0,0
2013-08-08,SYRIA,Corn,0,0
2013-08-08,LEBANON,Corn,0,0
2013-08-08,IRAN,Corn,0,0
2013-08-08,ISRAEL,Corn,0,0
2013-08-08,SAUDI ARABIA,Corn,0,0
2013-08-08,UNITED ARAB EMIRATES,Corn,0,0
2013-08-08,OMAN,Corn,0,0
2013-08-08,THAILAND,Corn,0,0
2013-08-08,VIETNAM,Corn,0,0
2013-08-08,MALAYSIA,Corn,0,0
2013-08-08,SINGAPORE,Corn,0,0
2013-08-08,INDONESIA,Corn,0,0
2013-08-08,PHILIPPINES,Corn,160,0
2013-08-08,"CHINA, PEOPLES REPUBLIC OF",Corn,0,62500
2013-08-08,"KOREA, REPUBLIC OF",Corn,0,0
2013-08-08,HONG KONG,Corn,0,253
2013-08-08,TAIWAN,Corn,3929,9450
2013-08-08,JAPAN,Corn,212412,850
2013-08-08,"OTHER PACIFIC ISLANDS, NEC",Corn,200,200
2013-08-08,MOROCCO,Corn,0,0
2013-08-08,ALGERIA,Corn,0,0
2013-08-08,TUNISIA,Corn,0,0
2013-08-08,EGYPT,Corn,0,0
2013-08-08,UNKNOWN,Corn,0,55640
2013-08-15,CANADA,Corn,3370,1548
2013-08-15,MEXICO,Corn,103636,35771
2013-08-15,GUATEMALA,Corn,0,0
2013-08-15,EL SALVADOR,Corn,0,2000
2013-08-15,HONDURAS,Corn,13530,1230
2013-08-15,NICARAGUA,Corn,0,0
2013-08-15,COSTA RICA,Corn,0,0
2013-08-15,PANAMA,Corn,15425,725
2013-08-15,CUBA,Corn,0,0
2013-08-15,JAMAICA,Corn,0,0
2013-08-15,HAITI,Corn,0,0
2013-08-15,DOMINICAN REPUBLIC,Corn,4502,0
2013-08-15,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-08-15,BARBADOS,Corn,0,0
2013-08-15,TRINIDAD AND TOBAGO,Corn,0,0
2013-08-15,FRENCH WEST INDIES,Corn,0,0
2013-08-15,COLOMBIA,Corn,0,0
2013-08-15,VENEZUELA,Corn,0,10000
2013-08-15,GUYANA,Corn,0,0
2013-08-15,SURINAM,Corn,0,0
2013-08-15,ECUADOR,Corn,0,0
2013-08-15,PERU,Corn,0,0
2013-08-15,BRAZIL,Corn,0,0
2013-08-15,UNITED KINGDOM,Corn,0,0
2013-08-15,SWITZERLAND,Corn,0,0
2013-08-15,SPAIN,Corn,0,0
2013-08-15,ITALY,Corn,0,0
2013-08-15,TURKEY,Corn,0,0
2013-08-15,SYRIA,Corn,0,0
2013-08-15,IRAN,Corn,0,0
2013-08-15,ISRAEL,Corn,0,0
2013-08-15,SAUDI ARABIA,Corn,0,0
2013-08-15,UNITED ARAB EMIRATES,Corn,0,0
2013-08-15,OMAN,Corn,0,0
2013-08-15,THAILAND,Corn,0,0
2013-08-15,VIETNAM,Corn,0,0
2013-08-15,MALAYSIA,Corn,0,0
2013-08-15,SINGAPORE,Corn,0,0
2013-08-15,INDONESIA,Corn,0,0
2013-08-15,PHILIPPINES,Corn,222,0
2013-08-15,"CHINA, PEOPLES REPUBLIC OF",Corn,0,5000
2013-08-15,"KOREA, REPUBLIC OF",Corn,426,0
2013-08-15,HONG KONG,Corn,401,213
2013-08-15,TAIWAN,Corn,3429,5127
2013-08-15,JAPAN,Corn,28584,1540
2013-08-15,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-08-15,MOROCCO,Corn,0,0
2013-08-15,ALGERIA,Corn,0,0
2013-08-15,TUNISIA,Corn,0,0
2013-08-15,EGYPT,Corn,0,0
2013-08-15,UNKNOWN,Corn,0,0
2013-08-22,CANADA,Corn,4024,565
2013-08-22,MEXICO,Corn,99060,3597
2013-08-22,GUATEMALA,Corn,0,0
2013-08-22,EL SALVADOR,Corn,0,0
2013-08-22,HONDURAS,Corn,0,0
2013-08-22,NICARAGUA,Corn,5487,0
2013-08-22,COSTA RICA,Corn,0,800
2013-08-22,PANAMA,Corn,0,0
2013-08-22,CUBA,Corn,0,0
2013-08-22,JAMAICA,Corn,7228,528
2013-08-22,HAITI,Corn,0,0
2013-08-22,DOMINICAN REPUBLIC,Corn,0,0
2013-08-22,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-08-22,BARBADOS,Corn,0,0
2013-08-22,TRINIDAD AND TOBAGO,Corn,0,0
2013-08-22,FRENCH WEST INDIES,Corn,0,0
2013-08-22,COLOMBIA,Corn,0,0
2013-08-22,VENEZUELA,Corn,20000,0
2013-08-22,GUYANA,Corn,0,0
2013-08-22,SURINAM,Corn,0,0
2013-08-22,ECUADOR,Corn,0,0
2013-08-22,PERU,Corn,0,0
2013-08-22,BRAZIL,Corn,0,0
2013-08-22,UNITED KINGDOM,Corn,0,0
2013-08-22,SWITZERLAND,Corn,0,0
2013-08-22,SPAIN,Corn,0,0
2013-08-22,ITALY,Corn,0,0
2013-08-22,TURKEY,Corn,0,0
2013-08-22,SYRIA,Corn,0,0
2013-08-22,ISRAEL,Corn,0,0
2013-08-22,SAUDI ARABIA,Corn,0,0
2013-08-22,UNITED ARAB EMIRATES,Corn,0,0
2013-08-22,OMAN,Corn,0,0
2013-08-22,THAILAND,Corn,0,0
2013-08-22,VIETNAM,Corn,0,0
2013-08-22,MALAYSIA,Corn,0,0
2013-08-22,SINGAPORE,Corn,0,0
2013-08-22,INDONESIA,Corn,0,0
2013-08-22,PHILIPPINES,Corn,165,0
2013-08-22,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2013-08-22,"KOREA, REPUBLIC OF",Corn,1613,420
2013-08-22,HONG KONG,Corn,373,267
2013-08-22,TAIWAN,Corn,9824,3070
2013-08-22,JAPAN,Corn,181527,84
2013-08-22,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-08-22,MOROCCO,Corn,0,0
2013-08-22,ALGERIA,Corn,0,0
2013-08-22,TUNISIA,Corn,0,0
2013-08-22,EGYPT,Corn,0,0
2013-08-22,UNKNOWN,Corn,0,0
2013-08-29,CANADA,Corn,3348,1384
2013-08-29,MEXICO,Corn,174788,20176
2013-08-29,GUATEMALA,Corn,0,0
2013-08-29,EL SALVADOR,Corn,6007,507
2013-08-29,HONDURAS,Corn,0,0
2013-08-29,NICARAGUA,Corn,0,0
2013-08-29,COSTA RICA,Corn,19071,1171
2013-08-29,PANAMA,Corn,0,0
2013-08-29,CUBA,Corn,25000,0
2013-08-29,JAMAICA,Corn,0,0
2013-08-29,HAITI,Corn,0,0
2013-08-29,DOMINICAN REPUBLIC,Corn,0,0
2013-08-29,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-08-29,BARBADOS,Corn,0,0
2013-08-29,TRINIDAD AND TOBAGO,Corn,7200,0
2013-08-29,FRENCH WEST INDIES,Corn,0,0
2013-08-29,COLOMBIA,Corn,0,0
2013-08-29,VENEZUELA,Corn,0,0
2013-08-29,GUYANA,Corn,0,0
2013-08-29,SURINAM,Corn,0,0
2013-08-29,ECUADOR,Corn,0,0
2013-08-29,PERU,Corn,0,0
2013-08-29,BRAZIL,Corn,0,0
2013-08-29,UNITED KINGDOM,Corn,0,0
2013-08-29,SWITZERLAND,Corn,0,0
2013-08-29,SPAIN,Corn,0,0
2013-08-29,ITALY,Corn,0,0
2013-08-29,TURKEY,Corn,0,0
2013-08-29,SYRIA,Corn,0,0
2013-08-29,LEBANON,Corn,0,0
2013-08-29,ISRAEL,Corn,0,0
2013-08-29,JORDAN,Corn,0,0
2013-08-29,SAUDI ARABIA,Corn,0,0
2013-08-29,UNITED ARAB EMIRATES,Corn,0,0
2013-08-29,OMAN,Corn,0,0
2013-08-29,THAILAND,Corn,0,0
2013-08-29,VIETNAM,Corn,0,0
2013-08-29,MALAYSIA,Corn,0,0
2013-08-29,INDONESIA,Corn,0,0
2013-08-29,PHILIPPINES,Corn,0,0
2013-08-29,"CHINA, PEOPLES REPUBLIC OF",Corn,0,0
2013-08-29,"KOREA, REPUBLIC OF",Corn,0,0
2013-08-29,HONG KONG,Corn,325,267
2013-08-29,TAIWAN,Corn,33291,3942
2013-08-29,JAPAN,Corn,102384,1922
2013-08-29,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-08-29,MOROCCO,Corn,0,0
2013-08-29,TUNISIA,Corn,0,0
2013-08-29,EGYPT,Corn,0,0
2013-08-29,UNKNOWN,Corn,0,1900
2013-09-05,CUBA,Corn,0,0
2013-09-05,HAITI,Corn,0,0
2013-09-05,GUYANA,Corn,0,0
2013-09-05,SURINAM,Corn,0,0
2013-09-05,BRAZIL,Corn,0,0
2013-09-05,SPAIN,Corn,0,0
2013-09-05,ITALY,Corn,0,0
2013-09-05,OMAN,Corn,0,0
2013-09-05,THAILAND,Corn,0,0
2013-09-05,INDONESIA,Corn,0,0
2013-09-05,MOROCCO,Corn,0,0
2013-09-05,CANADA,Corn,2670,18943
2013-09-05,MEXICO,Corn,54839,308303
2013-09-05,GUATEMALA,Corn,12245,11174
2013-09-05,EL SALVADOR,Corn,7929,12000
2013-09-05,HONDURAS,Corn,0,850
2013-09-05,NICARAGUA,Corn,0,0
2013-09-05,COSTA RICA,Corn,3423,29800
2013-09-05,PANAMA,Corn,0,27800
2013-09-05,JAMAICA,Corn,0,0
2013-09-05,DOMINICAN REPUBLIC,Corn,0,1000
2013-09-05,LEEWARD-WINDWARD ISLANDS,Corn,850,150
2013-09-05,BARBADOS,Corn,0,350
2013-09-05,TRINIDAD AND TOBAGO,Corn,0,0
2013-09-05,FRENCH WEST INDIES,Corn,0,0
2013-09-05,COLOMBIA,Corn,0,31000
2013-09-05,VENEZUELA,Corn,10000,26000
2013-09-05,PERU,Corn,0,30000
2013-09-05,UNITED KINGDOM,Corn,0,171
2013-09-05,SAUDI ARABIA,Corn,0,25
2013-09-05,UNITED ARAB EMIRATES,Corn,0,44
2013-09-05,MALAYSIA,Corn,0,600
2013-09-05,PHILIPPINES,Corn,0,1175
2013-09-05,"CHINA, PEOPLES REPUBLIC OF",Corn,0,129015
2013-09-05,"KOREA, REPUBLIC OF",Corn,617,3980
2013-09-05,HONG KONG,Corn,120,1624
2013-09-05,TAIWAN,Corn,622,71689
2013-09-05,JAPAN,Corn,77744,343927
2013-09-05,"OTHER PACIFIC ISLANDS, NEC",Corn,100,100
2013-09-05,UNKNOWN,Corn,0,164955
2013-09-12,CANADA,Corn,2479,2138
2013-09-12,MEXICO,Corn,196397,108218
2013-09-12,GUATEMALA,Corn,0,0
2013-09-12,EL SALVADOR,Corn,0,0
2013-09-12,HONDURAS,Corn,16568,0
2013-09-12,NICARAGUA,Corn,0,0
2013-09-12,COSTA RICA,Corn,0,0
2013-09-12,PANAMA,Corn,17115,215
2013-09-12,CUBA,Corn,0,0
2013-09-12,JAMAICA,Corn,0,2500
2013-09-12,DOMINICAN REPUBLIC,Corn,26400,2400
2013-09-12,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-09-12,BARBADOS,Corn,4988,638
2013-09-12,TRINIDAD AND TOBAGO,Corn,6034,400
2013-09-12,FRENCH WEST INDIES,Corn,0,400
2013-09-12,COLOMBIA,Corn,13570,29070
2013-09-12,VENEZUELA,Corn,66999,0
2013-09-12,ECUADOR,Corn,0,0
2013-09-12,PERU,Corn,0,40000
2013-09-12,UNITED KINGDOM,Corn,0,0
2013-09-12,SWITZERLAND,Corn,0,0
2013-09-12,SPAIN,Corn,0,0
2013-09-12,TURKEY,Corn,0,0
2013-09-12,SYRIA,Corn,0,0
2013-09-12,LEBANON,Corn,0,0
2013-09-12,ISRAEL,Corn,0,0
2013-09-12,SAUDI ARABIA,Corn,0,0
2013-09-12,UNITED ARAB EMIRATES,Corn,0,0
2013-09-12,OMAN,Corn,0,0
2013-09-12,THAILAND,Corn,0,0
2013-09-12,VIETNAM,Corn,0,0
2013-09-12,MALAYSIA,Corn,0,0
2013-09-12,INDONESIA,Corn,0,0
2013-09-12,PHILIPPINES,Corn,0,0
2013-09-12,"CHINA, PEOPLES REPUBLIC OF",Corn,60000,9500
2013-09-12,"KOREA, REPUBLIC OF",Corn,803,1000
2013-09-12,HONG KONG,Corn,557,1459
2013-09-12,TAIWAN,Corn,2611,35916
2013-09-12,JAPAN,Corn,104288,54692
2013-09-12,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-09-12,MOROCCO,Corn,0,0
2013-09-12,TUNISIA,Corn,0,0
2013-09-12,EGYPT,Corn,0,0
2013-09-12,UNKNOWN,Corn,0,174205
2013-09-19,CANADA,Corn,2372,825
2013-09-19,MEXICO,Corn,189630,390813
2013-09-19,GUATEMALA,Corn,17650,13500
2013-09-19,EL SALVADOR,Corn,12304,3822
2013-09-19,HONDURAS,Corn,0,14351
2013-09-19,NICARAGUA,Corn,0,0
2013-09-19,COSTA RICA,Corn,0,6500
2013-09-19,PANAMA,Corn,0,0
2013-09-19,CUBA,Corn,0,0
2013-09-19,JAMAICA,Corn,14628,329
2013-09-19,DOMINICAN REPUBLIC,Corn,0,500
2013-09-19,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-09-19,BARBADOS,Corn,0,0
2013-09-19,TRINIDAD AND TOBAGO,Corn,0,0
2013-09-19,FRENCH WEST INDIES,Corn,0,500
2013-09-19,COLOMBIA,Corn,16000,27000
2013-09-19,VENEZUELA,Corn,36538,259
2013-09-19,ECUADOR,Corn,0,0
2013-09-19,PERU,Corn,0,0
2013-09-19,UNITED KINGDOM,Corn,19,0
2013-09-19,IRELAND,Corn,0,0
2013-09-19,SWITZERLAND,Corn,0,0
2013-09-19,SPAIN,Corn,0,0
2013-09-19,TURKEY,Corn,0,0
2013-09-19,SYRIA,Corn,0,0
2013-09-19,LEBANON,Corn,0,0
2013-09-19,ISRAEL,Corn,0,0
2013-09-19,SAUDI ARABIA,Corn,0,0
2013-09-19,UNITED ARAB EMIRATES,Corn,0,0
2013-09-19,OMAN,Corn,0,0
2013-09-19,THAILAND,Corn,0,0
2013-09-19,VIETNAM,Corn,0,2100
2013-09-19,MALAYSIA,Corn,326,0
2013-09-19,INDONESIA,Corn,0,0
2013-09-19,PHILIPPINES,Corn,267,0
2013-09-19,"CHINA, PEOPLES REPUBLIC OF",Corn,118559,75509
2013-09-19,"KOREA, REPUBLIC OF",Corn,60,0
2013-09-19,HONG KONG,Corn,192,596
2013-09-19,TAIWAN,Corn,6938,10750
2013-09-19,JAPAN,Corn,63649,11985
2013-09-19,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-09-19,MOROCCO,Corn,0,0
2013-09-19,ALGERIA,Corn,0,0
2013-09-19,TUNISIA,Corn,0,0
2013-09-19,LIBYA,Corn,0,0
2013-09-19,EGYPT,Corn,0,0
2013-09-19,UNKNOWN,Corn,0,100092
2013-09-26,CANADA,Corn,3689,725
2013-09-26,MEXICO,Corn,158836,283736
2013-09-26,GUATEMALA,Corn,31583,1583
2013-09-26,EL SALVADOR,Corn,0,5500
2013-09-26,HONDURAS,Corn,0,0
2013-09-26,NICARAGUA,Corn,0,0
2013-09-26,COSTA RICA,Corn,28975,38237
2013-09-26,PANAMA,Corn,0,0
2013-09-26,CUBA,Corn,0,0
2013-09-26,JAMAICA,Corn,0,0
2013-09-26,DOMINICAN REPUBLIC,Corn,0,0
2013-09-26,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-09-26,BARBADOS,Corn,0,0
2013-09-26,TRINIDAD AND TOBAGO,Corn,0,0
2013-09-26,FRENCH WEST INDIES,Corn,0,0
2013-09-26,COLOMBIA,Corn,10978,205978
2013-09-26,VENEZUELA,Corn,0,26600
2013-09-26,GUYANA,Corn,0,0
2013-09-26,ECUADOR,Corn,0,0
2013-09-26,PERU,Corn,27520,30000
2013-09-26,UNITED KINGDOM,Corn,0,0
2013-09-26,SWITZERLAND,Corn,0,0
2013-09-26,SPAIN,Corn,0,0
2013-09-26,TURKEY,Corn,0,0
2013-09-26,SYRIA,Corn,0,0
2013-09-26,LEBANON,Corn,0,0
2013-09-26,ISRAEL,Corn,0,0
2013-09-26,SAUDI ARABIA,Corn,5,0
2013-09-26,UNITED ARAB EMIRATES,Corn,17,0
2013-09-26,OMAN,Corn,0,0
2013-09-26,THAILAND,Corn,0,0
2013-09-26,VIETNAM,Corn,0,600
2013-09-26,MALAYSIA,Corn,0,56
2013-09-26,INDONESIA,Corn,0,0
2013-09-26,PHILIPPINES,Corn,161,2808
2013-09-26,"CHINA, PEOPLES REPUBLIC OF",Corn,115178,2799
2013-09-26,"KOREA, REPUBLIC OF",Corn,0,500
2013-09-26,HONG KONG,Corn,130,426
2013-09-26,TAIWAN,Corn,5910,19002
2013-09-26,JAPAN,Corn,163244,100868
2013-09-26,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-09-26,MOROCCO,Corn,0,0
2013-09-26,TUNISIA,Corn,0,0
2013-09-26,LIBYA,Corn,0,0
2013-09-26,EGYPT,Corn,0,0
2013-09-26,UNKNOWN,Corn,0,170800
2013-10-03,CANADA,Corn,1639,2285
2013-10-03,MEXICO,Corn,162863,132797
2013-10-03,GUATEMALA,Corn,9682,18282
2013-10-03,EL SALVADOR,Corn,0,29964
2013-10-03,HONDURAS,Corn,5000,28201
2013-10-03,NICARAGUA,Corn,3448,12846
2013-10-03,COSTA RICA,Corn,0,33000
2013-10-03,PANAMA,Corn,0,12420
2013-10-03,CUBA,Corn,0,0
2013-10-03,JAMAICA,Corn,6710,410
2013-10-03,DOMINICAN REPUBLIC,Corn,0,0
2013-10-03,LEEWARD-WINDWARD ISLANDS,Corn,0,0
2013-10-03,BARBADOS,Corn,0,0
2013-10-03,TRINIDAD AND TOBAGO,Corn,0,0
2013-10-03,FRENCH WEST INDIES,Corn,0,9400
2013-10-03,COLOMBIA,Corn,90609,83724
2013-10-03,VENEZUELA,Corn,28500,0
2013-10-03,GUYANA,Corn,4000,0
2013-10-03,SURINAM,Corn,655,0
2013-10-03,ECUADOR,Corn,0,0
2013-10-03,PERU,Corn,0,10600
2013-10-03,UNITED KINGDOM,Corn,19,0
2013-10-03,SWITZERLAND,Corn,0,0
2013-10-03,SPAIN,Corn,0,0
2013-10-03,TURKEY,Corn,0,0
2013-10-03,SYRIA,Corn,0,0
2013-10-03,LEBANON,Corn,0,0
2013-10-03,ISRAEL,Corn,0,0
2013-10-03,SAUDI ARABIA,Corn,0,0
2013-10-03,UNITED ARAB EMIRATES,Corn,0,0
2013-10-03,OMAN,Corn,0,0
2013-10-03,THAILAND,Corn,0,0
2013-10-03,VIETNAM,Corn,0,0
2013-10-03,MALAYSIA,Corn,327,0
2013-10-03,INDONESIA,Corn,0,0
2013-10-03,PHILIPPINES,Corn,41,0
2013-10-03,"CHINA, PEOPLES REPUBLIC OF",Corn,184612,170630
2013-10-03,"KOREA, REPUBLIC OF",Corn,259,122
2013-10-03,HONG KONG,Corn,403,428
2013-10-03,TAIWAN,Corn,36755,41025
2013-10-03,JAPAN,Corn,82510,130862
2013-10-03,"OTHER PACIFIC ISLANDS, NEC",Corn,0,0
2013-10-03,MOROCCO,Corn,0,0
2013-10-03,TUNISIA,Corn,0,0
2013-10-03,LIBYA,Corn,0,0
2013-10-03,EGYPT,Corn,0,0
2013-10-03,UNKNOWN,Corn,0,635216
2013-10-10,CANADA,Corn,0,0
2013-10-10,MEXICO,Corn,0,0
2013-10-10,GUATEMALA,Corn,0,0
2013-10-10,EL SALVADOR,Corn,0,0
2013-10-10,HONDURAS,Corn,0,0
2013-10-10,NICARAGUA,Corn,0,0
2013-10-10,COSTA RICA,Corn,0,0
2013-10-10,PANAMA,Corn,0,0
2013-10-10,CUBA,Corn,0,0
2013-10-10,JAMAICA,Corn,0,0
