Date,grossNewSales
2012-04-19,585
2012-04-19,12850
2012-04-19,277052
2012-04-19,0
2012-04-19,0
2012-04-19,0
2012-04-19,0
2012-04-19,0
2012-04-19,0
2012-04-19,161680
2012-04-26,7686
2012-04-26,138227
2012-04-26,0
2012-04-26,1570
2012-04-26,3474
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,1300
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,5000
2012-04-26,62000
2012-04-26,112
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,100
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,1955
2012-04-26,214000
2012-04-26,55400
2012-04-26,741
2012-04-26,11734
2012-04-26,320171
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,0
2012-04-26,578552
2012-05-03,3882
2012-05-03,70138
2012-05-03,0
2012-05-03,0
2012-05-03,10692
2012-05-03,0
2012-05-03,788
2012-05-03,0
2012-05-03,0
2012-05-03,268
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,5000
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,34
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,10000
2012-05-03,61916
2012-05-03,685
2012-05-03,16578
2012-05-03,124943
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,0
2012-05-03,2387
2012-05-03,0
2012-05-03,39716
2012-05-10,5246
2012-05-10,64417
2012-05-10,0
2012-05-10,8000
2012-05-10,381
2012-05-10,1000
2012-05-10,25000
2012-05-10,0
2012-05-10,1119
2012-05-10,1460
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,1500
2012-05-10,0
2012-05-10,0
2012-05-10,3264
2012-05-10,37000
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,74545
2012-05-10,11747
2012-05-10,160
2012-05-10,6448
2012-05-10,182781
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,0
2012-05-10,81876
2012-05-17,3174
2012-05-17,28198
2012-05-17,12321
2012-05-17,0
2012-05-17,0
2012-05-17,3096
2012-05-17,1894
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,379
2012-05-17,0
2012-05-17,1400
2012-05-17,0
2012-05-17,900
2012-05-17,924
2012-05-17,30000
2012-05-17,430
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,74999
2012-05-17,100
2012-05-17,1060
2012-05-17,5094
2012-05-17,11081
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,0
2012-05-17,74205
2012-05-24,5883
2012-05-24,12681
2012-05-24,689
2012-05-24,180
2012-05-24,243
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,301
2012-05-24,0
2012-05-24,392
2012-05-24,500
2012-05-24,78
2012-05-24,6300
2012-05-24,600
2012-05-24,5100
2012-05-24,23500
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,85075
2012-05-24,4143
2012-05-24,571
2012-05-24,4220
2012-05-24,60632
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,0
2012-05-24,55372
2012-05-31,3047
2012-05-31,78723
2012-05-31,490
2012-05-31,1420
2012-05-31,13300
2012-05-31,0
2012-05-31,5715
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,500
2012-05-31,0
2012-05-31,762
2012-05-31,0
2012-05-31,55000
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,18631
2012-05-31,0
2012-05-31,458
2012-05-31,2097
2012-05-31,61101
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,0
2012-05-31,76200
2012-06-07,8293
2012-06-07,12579
2012-06-07,0
2012-06-07,0
2012-06-07,254
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,1353
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,1000
2012-06-07,0
2012-06-07,0
2012-06-07,18570
2012-06-07,3000
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,5200
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,8799
2012-06-07,650
2012-06-07,977
2012-06-07,32265
2012-06-07,25500
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,0
2012-06-07,9144
2012-06-14,3315
2012-06-14,27629
2012-06-14,606
2012-06-14,0
2012-06-14,400
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,17200
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,1200
2012-06-14,0
2012-06-14,0
2012-06-14,5087
2012-06-14,8000
2012-06-14,0
2012-06-14,1900
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,400
2012-06-14,0
2012-06-14,19909
2012-06-14,0
2012-06-14,828
2012-06-14,3195
2012-06-14,63061
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,0
2012-06-14,39116
2012-06-21,5918
2012-06-21,23727
2012-06-21,0
2012-06-21,0
2012-06-21,150
2012-06-21,1805
2012-06-21,0
2012-06-21,18450
2012-06-21,1107
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,60
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,476
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,6688
2012-06-21,120
2012-06-21,373
2012-06-21,2816
2012-06-21,122217
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,0
2012-06-21,25400
2012-06-28,2980
2012-06-28,7395
2012-06-28,0
2012-06-28,0
2012-06-28,7088
2012-06-28,2650
2012-06-28,762
2012-06-28,718
2012-06-28,4100
2012-06-28,0
2012-06-28,282
2012-06-28,0
2012-06-28,0
2012-06-28,500
2012-06-28,0
2012-06-28,0
2012-06-28,455
2012-06-28,13800
2012-06-28,22500
2012-06-28,360
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,36
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,21
2012-06-28,0
2012-06-28,65521
2012-06-28,0
2012-06-28,191
2012-06-28,3570
2012-06-28,50396
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,0
2012-06-28,12700
2012-07-05,5528
2012-07-05,29736
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,3507
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,419
2012-07-05,0
2012-07-05,0
2012-07-05,37000
2012-07-05,0
2012-07-05,84
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,3945
2012-07-05,248
2012-07-05,13038
2012-07-05,149352
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,0
2012-07-05,50800
2012-07-12,9037
2012-07-12,7941
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,36600
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,64580
2012-07-12,0
2012-07-12,364
2012-07-12,15894
2012-07-12,120180
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,0
2012-07-12,5000
2012-07-19,12530
2012-07-19,9030
2012-07-19,1299
2012-07-19,0
2012-07-19,0
2012-07-19,254
2012-07-19,250
2012-07-19,2000
2012-07-19,0
2012-07-19,0
2012-07-19,294
2012-07-19,0
2012-07-19,0
2012-07-19,1600
2012-07-19,3000
2012-07-19,1000
2012-07-19,0
2012-07-19,0
2012-07-19,509
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,800
2012-07-19,360
2012-07-19,213
2012-07-19,16565
2012-07-19,44378
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-19,0
2012-07-26,3217
2012-07-26,18563
2012-07-26,3302
2012-07-26,0
2012-07-26,3477
2012-07-26,4668
2012-07-26,3601
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,1000
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,7100
2012-07-26,0
2012-07-26,750
2012-07-26,33000
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,108
2012-07-26,8080
2012-07-26,140
2012-07-26,262
2012-07-26,4324
2012-07-26,112268
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,0
2012-07-26,6400
2012-08-02,3942
2012-08-02,18305
2012-08-02,2400
2012-08-02,0
2012-08-02,0
2012-08-02,266
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,2672
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,5000
2012-08-02,0
2012-08-02,0
2012-08-02,25500
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,8698
2012-08-02,0
2012-08-02,246
2012-08-02,4845
2012-08-02,93407
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,0
2012-08-02,19572
2012-08-09,2730
2012-08-09,49979
2012-08-09,4000
2012-08-09,0
2012-08-09,2448
2012-08-09,3000
2012-08-09,1000
2012-08-09,46
2012-08-09,0
2012-08-09,0
2012-08-09,381
2012-08-09,0
2012-08-09,3163
2012-08-09,0
2012-08-09,812
2012-08-09,1668
2012-08-09,0
2012-08-09,0
2012-08-09,54500
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,7908
2012-08-09,400
2012-08-09,126
2012-08-09,2508
2012-08-09,2840
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,0
2012-08-09,25400
2012-08-16,4501
2012-08-16,27283
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,1000
2012-08-16,155
2012-08-16,5000
2012-08-16,48
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,7
2012-08-16,1
2012-08-16,12186
2012-08-16,35500
2012-08-16,331
2012-08-16,68
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,1000
2012-08-16,0
2012-08-16,306
2012-08-16,32520
2012-08-16,86974
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-16,0
2012-08-23,132
2012-08-23,6157
2012-08-23,26300
2012-08-23,21718
2012-08-23,200
2012-08-23,0
2012-08-23,2000
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,2693
2012-08-23,0
2012-08-23,20
2012-08-23,4334
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-23,0
2012-08-30,408
2012-08-30,29526
2012-08-30,0
2012-08-30,0
2012-08-30,1966
2012-08-30,760
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,11917
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,106
2012-08-30,1422
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-08-30,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,0
2012-09-06,11287
2012-09-06,79641
2012-09-06,10102
2012-09-06,7596
2012-09-06,9466
2012-09-06,2000
2012-09-06,7000
2012-09-06,22050
2012-09-06,25000
2012-09-06,5201
2012-09-06,17670
2012-09-06,1550
2012-09-06,0
2012-09-06,11198
2012-09-06,141799
2012-09-06,54600
2012-09-06,60
2012-09-06,162
2012-09-06,280
2012-09-06,0
2012-09-06,5
2012-09-06,423
2012-09-06,239798
2012-09-06,45942
2012-09-06,184
2012-09-06,78044
2012-09-06,646139
2012-09-06,575210
2012-09-13,16
2012-09-13,41044
2012-09-13,0
2012-09-13,2506
2012-09-13,2739
2012-09-13,0
2012-09-13,2032
2012-09-13,1030
2012-09-13,0
2012-09-13,10325
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,26
2012-09-13,0
2012-09-13,30000
2012-09-13,13000
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,181
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,340
2012-09-13,576
2012-09-13,13975
2012-09-13,48259
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,0
2012-09-13,22352
2012-09-20,1108
2012-09-20,19809
2012-09-20,2200
2012-09-20,0
2012-09-20,939
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,325
2012-09-20,0
2012-09-20,1000
2012-09-20,0
2012-09-20,4000
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,1778
2012-09-20,600
2012-09-20,173
2012-09-20,3016
2012-09-20,44174
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-20,0
2012-09-27,8920
2012-09-27,32543
2012-09-27,0
2012-09-27,0
2012-09-27,6
2012-09-27,30000
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,37758
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,4000
2012-09-27,0
2012-09-27,0
2012-09-27,24999
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,1025
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,5637
2012-09-27,183
2012-09-27,74
2012-09-27,106108
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,0
2012-09-27,109200
2012-10-04,808
2012-10-04,30400
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,4000
2012-10-04,4500
2012-10-04,2000
2012-10-04,5000
2012-10-04,10000
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,693
2012-10-04,0
2012-10-04,265
2012-10-04,2847
2012-10-04,28173
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,0
2012-10-04,33020
2012-10-11,389
2012-10-11,48165
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,168
2012-10-11,4000
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,1000
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,30000
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,573
2012-10-11,4265
2012-10-11,101040
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-11,0
2012-10-18,4829
2012-10-18,2830
2012-10-18,1321
2012-10-18,1085
2012-10-18,0
2012-10-18,825
2012-10-18,0
2012-10-18,4000
2012-10-18,25000
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,79986
2012-10-18,200
2012-10-18,3268
2012-10-18,119514
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,0
2012-10-18,50800
2012-10-25,1276
2012-10-25,74088
2012-10-25,111
2012-10-25,380
2012-10-25,6644
2012-10-25,0
2012-10-25,0
2012-10-25,6000
2012-10-25,25000
2012-10-25,8923
2012-10-25,7150
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,3556
2012-10-25,2000
2012-10-25,22500
2012-10-25,76
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,9
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,4
2012-10-25,0
2012-10-25,240
2012-10-25,112
2012-10-25,27076
2012-10-25,114741
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,0
2012-10-25,11887
2012-11-01,1016
2012-11-01,76420
2012-11-01,0
2012-11-01,0
2012-11-01,2397
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,25000
2012-11-01,0
2012-11-01,194
2012-11-01,450
2012-11-01,0
2012-11-01,138
2012-11-01,600
2012-11-01,9500
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,2000
2012-11-01,0
2012-11-01,218
2012-11-01,0
2012-11-01,0
2012-11-01,20
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,25
2012-11-01,292
2012-11-01,4622
2012-11-01,36123
2012-11-01,0
2012-11-01,20
2012-11-01,0
2012-11-01,0
2012-11-01,0
2012-11-01,25400
2012-11-08,3112
2012-11-08,3839
2012-11-08,635
2012-11-08,0
2012-11-08,5091
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,19
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
2012-11-08,0
